time,latitude,longitude,direction,speed
2015-01-01,-2.5,-73,-163.6731461524824,0.5320999480128301
2015-01-01,-2.5,-72.5,-176.02750412481078,0.26044997753500987
2015-01-01,-2.5,-72,172.11686073283911,0.21529998415410548
2015-01-01,-2.5,-71.5,163.83550170796843,0.2580499959707261
2015-01-01,-2.5,-71,155.17065184529315,0.2724999719858179
2015-01-01,-2.5,-70.5,153.81189118706604,0.23105000336170223
2015-01-01,-2.5,-70,152.65012494075216,0.21319998495578796
2015-01-01,-2.5,-69.5,144.03948194312977,0.19849999690055853
2015-01-01,-2.5,-69,123.46537955117904,0.2500999789476399
2015-01-01,-2.5,-68.5,110.15761125621115,0.3540999674439438
2015-01-01,-2.5,-68,109.32318349747217,0.3328999801635746
2015-01-01,-2.5,-67.5,119.98163880029861,0.18019998471736942
2015-01-01,-2.5,-67,143.74616078202283,0.0691999943733217
2015-01-01,-2.5,-66.5,-176.63353944697198,0.05800000120699406
2015-01-01,-2.5,-66,-169.59228870470926,0.12409998972117922
2015-01-01,-2.5,-65.5,-157.71441282464832,0.2173000087261201
2015-01-01,-2.5,-65,-137.405971094414,0.3546499988794327
2015-01-01,-2.5,-64.5,-135.41820954121962,0.46925000321865085
2015-01-01,-2.5,-64,-145.82301072744514,0.4793000084877015
2015-01-01,-2.5,-63.5,-153.434948822922,0.4622499513030065
2015-01-01,-2.5,-63,-158.4429212102298,0.37924999964237216
2015-01-01,-2.5,-62.5,-171.67434978145383,0.3433999938130379
2015-01-01,-2.5,-62,-179.31793960077823,0.3528499779678885
2015-01-01,-2.5,-61.5,-175.9555142047912,0.49249995045364026
2015-01-01,-2,-84,-11.830113266424423,10.289250260710718
2015-01-01,-2,-83.5,-6.4108402927247345,10.026249151229877
2015-01-01,-2,-83,-2.063819655792431,9.869600253486635
2015-01-01,-2,-82.5,3.9687067112861114,8.77824928003551
2015-01-01,-2,-82,6.269324872447417,6.377299825143815
2015-01-01,-2,-81.5,8.017092841155204,4.1127997467041055
2015-01-01,-2,-81,34.264650177363094,1.8740498837947897
2015-01-01,-2,-80.5,66.5014355004186,0.28304999299049394
2015-01-01,-2,-80,66.99112861412031,0.31449997115135275
2015-01-01,-2,-79.5,96.11550340478976,2.5376000200748443
2015-01-01,-2,-79,-103.96005238854022,1.6632499651908876
2015-01-01,-2,-78.5,-116.1579836041407,3.169849994325638
2015-01-01,-2,-78,136.6365755559855,1.103399898147586
2015-01-01,-2,-77.5,175.0302591517527,0.4263999603748331
2015-01-01,-2,-77,175.84035788877762,0.6082000260829928
2015-01-01,-2,-76.5,166.675469484578,0.6862499785423282
2015-01-01,-2,-76,162.42874044571565,0.7921999123573329
2015-01-01,-2,-75.5,163.03385186902563,0.7609999325275436
2015-01-01,-2,-75,164.6237486188827,0.774449908661845
2015-01-01,-2,-74.5,158.19858977763639,0.8351999090194728
2015-01-01,-2,-74,160.78022734296292,0.6662500345706945
2015-01-01,-2,-73.5,173.37922418631513,0.6356500047206879
2015-01-01,-2,-73,180.0,0.6961999381065382
2015-01-01,-2,-72.5,175.87770233298218,0.6192500157356263
2015-01-01,-2,-72,170.53767753558589,0.5993999162077933
2015-01-01,-2,-71.5,172.66562139617795,0.5184999897480012
2015-01-01,-2,-71,168.36636614276475,0.5422499791681769
2015-01-01,-2,-70.5,167.19573460565522,0.4071999934196473
2015-01-01,-2,-70,162.01266493108233,0.3276999853134157
2015-01-01,-2,-69.5,147.9946177512128,0.2847999813079838
2015-01-01,-2,-69,127.33319623438557,0.2752999791622166
2015-01-01,-2,-68.5,114.03428680692988,0.32825000154972095
2015-01-01,-2,-68,115.52969891972626,0.27564996895790195
2015-01-01,-2,-67.5,132.82525577610693,0.15624999672174456
2015-01-01,-2,-67,164.054603964836,0.09539999417066583
2015-01-01,-2,-66.5,-157.833652872146,0.16999997913837506
2015-01-01,-2,-66,-151.8438081304359,0.32424998295307184
2015-01-01,-2,-65.5,-157.1094480574906,0.477199976730347
2015-01-01,-2,-65,-150.18583732711474,0.526099982404709
2015-01-01,-2,-64.5,-141.77956649598258,0.5184499588489544
2015-01-01,-2,-64,-140.26769705991268,0.5012499761581424
2015-01-01,-2,-63.5,-146.48199119460298,0.42649998044967674
2015-01-01,-2,-63,-157.2296209363482,0.38585000314712525
2015-01-01,-2,-62.5,-169.64094748325974,0.4469000069558621
2015-01-01,-2,-62,-176.1493610189289,0.5432499603480108
2015-01-01,-2,-61.5,-176.30861412414117,0.7720000116825104
2015-01-01,-1.5,-84,-10.105036032451544,8.419999823570253
2015-01-01,-1.5,-83.5,-5.3513319341283,7.869699248361606
2015-01-01,-1.5,-83,-0.4362538602120625,7.762249286059307
2015-01-01,-1.5,-82.5,5.250273053788078,6.902799295496958
2015-01-01,-1.5,-82,3.291339800521912,4.91464961055518
2015-01-01,-1.5,-81.5,-2.5077016623692363,3.761000025808811
2015-01-01,-1.5,-81,11.501985046021225,1.5404498420834583
2015-01-01,-1.5,-80.5,80.21759326395727,0.04329999743103985
2015-01-01,-1.5,-80,30.068582998993907,0.09639999792575837
2015-01-01,-1.5,-79.5,77.47119170492536,0.6119999163150817
2015-01-01,-1.5,-79,-96.27913078606188,4.831849735999111
2015-01-01,-1.5,-78.5,-107.86954825346585,1.8484998449087175
2015-01-01,-1.5,-78,117.95798791752127,1.0830499363660824
2015-01-01,-1.5,-77.5,175.16958000387294,0.25384998468458675
2015-01-01,-1.5,-77,-168.19011782718064,0.6314500237584117
2015-01-01,-1.5,-76.5,167.69198470792978,0.6338000249385837
2015-01-01,-1.5,-76,162.617611483306,0.7260499670028691
2015-01-01,-1.5,-75.5,166.52217675044275,0.7740998994946513
2015-01-01,-1.5,-75,169.131474896976,0.8100499987125397
2015-01-01,-1.5,-74.5,163.3855754292948,0.8372500135898591
2015-01-01,-1.5,-74,167.21654628793056,0.7444999210834524
2015-01-01,-1.5,-73.5,179.53794729244996,0.7688500118233264
2015-01-01,-1.5,-73,-177.07502204857514,0.9409000065535307
2015-01-01,-1.5,-72.5,179.2559407953116,1.1859999412447222
2015-01-01,-1.5,-72,171.6943243110998,0.9584500041484834
2015-01-01,-1.5,-71.5,170.39479555031136,0.8691999377489101
2015-01-01,-1.5,-71,170.15417728683386,0.7540999005377326
2015-01-01,-1.5,-70.5,165.96375653207352,0.7148499588608748
2015-01-01,-1.5,-70,160.3821212008183,0.5748499847888948
2015-01-01,-1.5,-69.5,149.87568213793105,0.43850000137090683
2015-01-01,-1.5,-69,142.85331190724878,0.34279997797012385
2015-01-01,-1.5,-68.5,139.807954318461,0.2882499803900722
2015-01-01,-1.5,-68,146.54669031850705,0.22525000309944154
2015-01-01,-1.5,-67.5,154.32318349747217,0.1664499900817873
2015-01-01,-1.5,-67,169.5625244773265,0.07464999820888044
2015-01-01,-1.5,-66.5,-137.2311725375798,0.14844999222755462
2015-01-01,-1.5,-66,-127.61395612885615,0.29650000816583644
2015-01-01,-1.5,-65.5,-140.65948249891727,0.3110500087261201
2015-01-01,-1.5,-65,-146.84207720036284,0.4012999900698664
2015-01-01,-1.5,-64.5,-143.93059139272725,0.502099986457825
2015-01-01,-1.5,-64,-140.50547682652447,0.6952999696254736
2015-01-01,-1.5,-63.5,-141.7661744355735,0.7942499281168001
2015-01-01,-1.5,-63,-148.89717602429624,0.998499872326855
2015-01-01,-1.5,-62.5,-156.37062170949162,0.9759999647140507
2015-01-01,-1.5,-62,-158.3340407508848,1.2339998719692264
2015-01-01,-1.5,-61.5,-166.71513282870933,1.0945999119520207
2015-01-01,-1,-84,-8.75779862212731,7.007449290204066
2015-01-01,-1,-83.5,-1.531607696859923,6.998800035071373
2015-01-01,-1,-83,3.0900888423345996,7.588099479252109
2015-01-01,-1,-82.5,4.738283991685437,7.041850036406517
2015-01-01,-1,-82,-0.8733435846296002,5.380449906009436
2015-01-01,-1,-81.5,-5.111894213068227,4.937649612283714
2015-01-01,-1,-81,3.026035040892742,2.583649956381321
2015-01-01,-1,-80.5,96.58194474865688,0.034249997500330254
2015-01-01,-1,-80,121.50426620254844,0.2644000011444092
2015-01-01,-1,-79.5,93.5106782317823,1.333449991631508
2015-01-01,-1,-79,-80.34502238718227,2.988099630796921
2015-01-01,-1,-78.5,-80.75388726943102,3.416399797654155
2015-01-01,-1,-78,33.111341620674274,0.037699996191263296
2015-01-01,-1,-77.5,158.96248941466771,0.08729999307990088
2015-01-01,-1,-77,-163.34989387165928,0.6236499262809776
2015-01-01,-1,-76.5,172.27817403128185,0.7089999375343337
2015-01-01,-1,-76,163.84265906217522,0.6204999293088935
2015-01-01,-1,-75.5,174.7187591264581,0.7140999261677284
2015-01-01,-1,-75,179.59365376615418,0.9940999529339378
2015-01-01,-1,-74.5,173.99099410098313,1.1679999704360964
2015-01-01,-1,-74,170.6764076847809,0.9219998847246207
2015-01-01,-1,-73.5,-179.09777884508497,0.8066499757677319
2015-01-01,-1,-73,-172.03824928917342,1.0424499226093307
2015-01-01,-1,-72.5,-177.35237042295165,1.4996500328540803
2015-01-01,-1,-72,175.45624242109153,1.1472499852776528
2015-01-01,-1,-71.5,171.15818586518574,0.9333000308096412
2015-01-01,-1,-71,168.6900675259798,0.8787999355316174
2015-01-01,-1,-70.5,163.63508151326485,0.8622499897480012
2015-01-01,-1,-70,156.03750999854626,0.6983999124527007
2015-01-01,-1,-69.5,152.94940345275606,0.5569999926090241
2015-01-01,-1,-69,155.5560463891364,0.46719998626709014
2015-01-01,-1,-68.5,160.07441877585603,0.36204995943307994
2015-01-01,-1,-68,169.1769892725549,0.23965000424385074
2015-01-01,-1,-67.5,156.25050562158012,0.14919999973773956
2015-01-01,-1,-67,158.19859169126704,0.03624999940395357
2015-01-01,-1,-66.5,-117.59729489883996,0.12324999648332602
2015-01-01,-1,-66,-114.82934815470684,0.2724999719858179
2015-01-01,-1,-65.5,-131.98721174109963,0.22624999463558204
2015-01-01,-1,-65,-144.29330925910634,0.3105999809741977
2015-01-01,-1,-64.5,-141.68691003118454,0.5328499927759172
2015-01-01,-1,-64,-137.64254454124904,0.9526499871969225
2015-01-01,-1,-63.5,-134.56594975983705,1.742499823570256
2015-01-01,-1,-63,-135.9210738113603,2.4186498356819186
2015-01-01,-1,-62.5,-140.2395447187017,1.3220499603271492
2015-01-01,-1,-62,-141.54629304794565,1.5079999370574981
2015-01-01,-1,-61.5,-147.31944357708184,0.7929999442100542
2015-01-01,-0.5,-84,-4.184916035306587,6.844499326229112
2015-01-01,-0.5,-83.5,5.207507176941704,7.866049241018313
2015-01-01,-0.5,-83,7.142007557647427,8.746450385856633
2015-01-01,-0.5,-82.5,3.576334374997351,8.03125
2015-01-01,-0.5,-82,-3.012787553835778,6.534099620842939
2015-01-01,-0.5,-81.5,-2.1669148040013333,6.85479929436447
2015-01-01,-0.5,-81,3.7069398709361026,6.327699828255177
2015-01-01,-0.5,-80.5,11.864391051798263,0.7392999262332935
2015-01-01,-0.5,-80,111.41296867828187,0.1500499927520753
2015-01-01,-0.5,-79.5,86.9151877229205,1.3984999279826889
2015-01-01,-0.5,-79,-42.599783681120634,0.6984499660015118
2015-01-01,-0.5,-78.5,-64.39781156454735,5.099399636363991
2015-01-01,-0.5,-78,-72.55281138642648,0.26919999139308937
2015-01-01,-0.5,-77.5,133.00543083384224,1.0112499302625668
2015-01-01,-0.5,-77,171.80573701332446,0.7974499986052513
2015-01-01,-0.5,-76.5,170.85291932824256,0.7142499376535429
2015-01-01,-0.5,-76,157.38013580974686,0.5407999698638921
2015-01-01,-0.5,-75.5,-178.90878374957862,0.5514499499231589
2015-01-01,-0.5,-75,-168.11134124862434,0.9236498988628417
2015-01-01,-0.5,-74.5,-176.4893217682177,1.333449991631508
2015-01-01,-0.5,-74,173.403261230343,1.0948998671233694
2015-01-01,-0.5,-73.5,176.4862496804915,0.6522499837130309
2015-01-01,-0.5,-73,-168.25001684722764,0.8150499975204468
2015-01-01,-0.5,-72.5,-170.28120742246796,1.6860998971700685
2015-01-01,-0.5,-72,-177.5371833979816,1.7330000264644623
2015-01-01,-0.5,-71.5,171.65610846054264,1.1491999997377396
2015-01-01,-0.5,-71,167.00538349587237,0.8899999326467527
2015-01-01,-0.5,-70.5,163.3456933139458,0.7456999477028856
2015-01-01,-0.5,-70,158.01756251366317,0.690850035333634
2015-01-01,-0.5,-69.5,155.72555946565706,0.6259999706745152
2015-01-01,-0.5,-69,152.74467088156752,0.6200999455690397
2015-01-01,-0.5,-68.5,157.1094480574906,0.477199976730347
2015-01-01,-0.5,-68,167.73522693992092,0.24929999701380734
2015-01-01,-0.5,-67.5,135.0,0.06759999504089365
2015-01-01,-0.5,-67,97.59464364821166,0.011449998649954836
2015-01-01,-0.5,-66.5,-119.47588924788005,0.03489999691247947
2015-01-01,-0.5,-66,-117.12130288111166,0.10609999715685847
2015-01-01,-0.5,-65.5,-117.89726980028288,0.1664999899864199
2015-01-01,-0.5,-65,-133.93908614383759,0.2916999913930898
2015-01-01,-0.5,-64.5,-137.56377036331446,0.44979998250007647
2015-01-01,-0.5,-64,-133.61964721470963,0.6892999715328223
2015-01-01,-0.5,-63.5,-127.81573336722164,1.4385998453140303
2015-01-01,-0.5,-63,-128.43123563058265,2.7585997237205575
2015-01-01,-0.5,-62.5,-130.7895014177163,2.671299985599518
2015-01-01,-0.5,-62,-132.8930783583493,2.2380498368263275
2015-01-01,-0.5,-61.5,-135.97102104837234,1.3927998754501374
2015-01-01,0,-84,1.193489423982035,7.375999670267109
2015-01-01,0,-83.5,9.926245340970949,8.24499999165535
2015-01-01,0,-83,8.906744159028655,8.278649920320511
2015-01-01,0,-82.5,1.9593545804859676,7.228449818181993
2015-01-01,0,-82,-1.7747943323746365,6.307299830657245
2015-01-01,0,-81.5,5.290081155605477,7.20544988976717
2015-01-01,0,-81,9.441156191377866,9.90249938428403
2015-01-01,0,-80.5,6.161478060078766,6.267399931049347
2015-01-01,0,-80,26.56505117707799,0.4839999947547913
2015-01-01,0,-79.5,64.3443284118958,0.9924999845027926
2015-01-01,0,-79,16.85839862412622,0.23779997558593813
2015-01-01,0,-78.5,-69.76545101054059,4.263850016498566
2015-01-01,0,-78,-63.75865004808129,1.253199930715562
2015-01-01,0,-77.5,111.01207971332029,1.3082499759197237
2015-01-01,0,-77,147.89374413909167,0.7249999713897708
2015-01-01,0,-76.5,160.5885120942485,0.619699951696397
2015-01-01,0,-76,144.26452495561554,0.5102499786615375
2015-01-01,0,-75.5,166.5042672789146,0.29744999860525134
2015-01-01,0,-75,-162.0308612003295,0.6808500102996828
2015-01-01,0,-74.5,-165.96375653207352,1.571649834430222
2015-01-01,0,-74,-175.34664814897346,1.4889998442530672
2015-01-01,0,-73.5,178.64680805613992,0.806899975756556
2015-01-01,0,-73,-167.7352265803291,1.3573000209450723
2015-01-01,0,-72.5,-169.63080050292135,2.8536997661471415
2015-01-01,0,-72,-176.44073316314055,2.1924998199939765
2015-01-01,0,-71.5,169.91183047202566,1.3704999898076058
2015-01-01,0,-71,166.80353604565542,1.1090498975038554
2015-01-01,0,-70.5,168.13226839439574,0.9942499909996987
2015-01-01,0,-70,162.9289790569625,0.8824999701976779
2015-01-01,0,-69.5,155.15760935143507,0.708199917602542
2015-01-01,0,-69,145.76814505730758,0.6882499479055415
2015-01-01,0,-68.5,147.942622764104,0.682249953389169
2015-01-01,0,-68,151.8214097772197,0.4540499726057057
2015-01-01,0,-67.5,119.29136124380923,0.11049999606609351
2015-01-01,0,-67,59.42077391198908,0.03264999911785127
2015-01-01,0,-66.5,110.55604521958347,0.014599999347329147
2015-01-01,0,-66,177.1375946674327,0.020049997613579104
2015-01-01,0,-65.5,-125.7538860848838,0.18979999442100537
2015-01-01,0,-65,-133.40885887305697,0.5187999987125398
2015-01-01,0,-64.5,-142.674477222393,0.5060499705791486
2015-01-01,0,-64,-137.090159735189,0.4698499627351769
2015-01-01,0,-63.5,-127.71104856230642,0.7516999699354177
2015-01-01,0,-63,-123.03621977180578,1.8902499315738694
2015-01-01,0,-62.5,-126.43464747926011,4.193649666404731
2015-01-01,0,-62,-131.46044057834615,3.7779997606277504
2015-01-01,0,-61.5,-137.0333157530094,2.8596999922275543
2015-01-01,0.5,-84,4.6106490097221,6.964200101065636
2015-01-01,0.5,-83.5,11.793429961532356,6.9135995067596525
2015-01-01,0.5,-83,8.54695960563402,6.121000122070313
2015-01-01,0.5,-82.5,0.8450092061185212,5.747299547237167
2015-01-01,0.5,-82,3.125115027411349,6.073250065922737
2015-01-01,0.5,-81.5,14.989862364439514,7.1779994018077975
2015-01-01,0.5,-81,19.887649589048667,10.650248487949426
2015-01-01,0.5,-80.5,11.847484647012102,12.584499221324933
2015-01-01,0.5,-80,18.034286527364323,1.6359998455047648
2015-01-01,0.5,-79.5,54.95807183399553,0.4422499647140512
2015-01-01,0.5,-79,42.089162075978535,0.34900000429153444
2015-01-01,0.5,-78.5,-57.191335662487184,2.7468997972965283
2015-01-01,0.5,-78,-63.70952687247135,3.9188499878883363
2015-01-01,0.5,-77.5,121.07904090428168,0.3632499693632134
2015-01-01,0.5,-77,137.3090634320862,1.5400998770236995
2015-01-01,0.5,-76.5,149.95356539267428,0.6942499650716787
2015-01-01,0.5,-76,134.55585597730683,0.4160499753475193
2015-01-01,0.5,-75.5,136.77146981255677,0.23544999943971634
2015-01-01,0.5,-75,-165.5297063164091,0.46125000536441807
2015-01-01,0.5,-74.5,-162.72558058681545,1.474849971675873
2015-01-01,0.5,-74,-163.01634729539776,2.252649944877625
2015-01-01,0.5,-73.5,-158.043597945102,2.120499921560288
2015-01-01,0.5,-73,-163.8811918359721,2.574650142526629
2015-01-01,0.5,-72.5,-178.71267100909793,3.566249567046775
2015-01-01,0.5,-72,177.60297141370557,2.315299692091356
2015-01-01,0.5,-71.5,172.99320024967045,1.6262499314546592
2015-01-01,0.5,-71,170.88213760141466,1.3460000052452088
2015-01-01,0.5,-70.5,166.71981558237957,1.3682500212192537
2015-01-01,0.5,-70,158.57954053054195,0.9750499331474316
2015-01-01,0.5,-69.5,151.467546022774,0.6872499718666081
2015-01-01,0.5,-69,140.8263435311088,0.5458499799013143
2015-01-01,0.5,-68.5,137.4590438361444,0.6654499472856532
2015-01-01,0.5,-68,136.97493414607973,0.7577999565124518
2015-01-01,0.5,-67.5,125.21759208089908,0.3463999997138978
2015-01-01,0.5,-67,105.945396035164,0.023849998542666458
2015-01-01,0.5,-66.5,71.56505117707799,0.0004999999776482585
2015-01-01,0.5,-66,-130.33314240568228,0.24169997947216082
2015-01-01,0.5,-65.5,-152.04903086112202,0.6153999503612528
2015-01-01,0.5,-65,-149.32271928879854,0.941199929761888
2015-01-01,0.5,-64.5,-156.63565699747238,0.9270499794006355
2015-01-01,0.5,-64,-149.3813942750732,0.6483999505996714
2015-01-01,0.5,-63.5,-140.80158698430975,0.8832499485015877
2015-01-01,0.5,-63,-128.60341316080664,1.2588499622583402
2015-01-01,0.5,-62.5,-122.50566809963094,3.2496996989727123
2015-01-01,0.5,-62,-128.68819889114428,4.966249915361409
2015-01-01,0.5,-61.5,-136.1798398514752,4.776249756813058
2015-01-01,1,-84,5.511477398663523,5.9026494400262965
2015-01-01,1,-83.5,11.3099328910037,5.159699546384822
2015-01-01,1,-83,8.130102598091321,4.409999461770074
2015-01-01,1,-82.5,5.276679539942549,4.97184957834483
2015-01-01,1,-82,10.909269408348054,6.6462497252225905
2015-01-01,1,-81.5,21.20516484170894,7.705999380588544
2015-01-01,1,-81,29.565474410244683,9.493299547863018
2015-01-01,1,-80.5,22.991853909461923,12.978100287342073
2015-01-01,1,-80,28.979706873176077,9.937799112510703
2015-01-01,1,-79.5,45.31138675784386,3.385699683952339
2015-01-01,1,-79,49.52882488568405,1.026500043034554
2015-01-01,1,-78.5,-41.72951027062318,0.49159998502731383
2015-01-01,1,-78,-53.62369060523432,4.554499514579788
2015-01-01,1,-77.5,-18.352271556678257,2.4012498396635085
2015-01-01,1,-77,25.64100532469782,0.1537999987125397
2015-01-01,1,-76.5,133.11771614336956,1.135449996757508
2015-01-01,1,-76,137.38594412903396,0.5192999983549118
2015-01-01,1,-75.5,136.49433219777166,0.3308499858617786
2015-01-01,1,-75,-171.25383738493707,0.4238499697089201
2015-01-01,1,-74.5,-165.86952022396457,1.0872499194145218
2015-01-01,1,-74,-159.60188085384956,2.253850026035309
2015-01-01,1,-73.5,-147.34919829673862,2.9929997940063515
2015-01-01,1,-73,-153.82918081106857,1.9010499610424052
2015-01-01,1,-72.5,176.7877901246866,1.926849841052297
2015-01-01,1,-72,174.05313716597678,1.8631999152183543
2015-01-01,1,-71.5,173.59564704535762,1.9449998408556017
2015-01-01,1,-71,169.08887163961512,1.4289999423027044
2015-01-01,1,-70.5,162.923589455187,1.2808999556660656
2015-01-01,1,-70,154.98310707584884,1.1097000291824344
2015-01-01,1,-69.5,147.94985504836674,0.9204499502658852
2015-01-01,1,-69,135.3649360032265,0.6162499475479137
2015-01-01,1,-68.5,118.75712046792715,0.437449988770485
2015-01-01,1,-68,106.23884114008362,0.5754499651670462
2015-01-01,1,-67.5,121.66075295229281,0.24844998030662602
2015-01-01,1,-67,-167.1249985066229,0.0644499977707863
2015-01-01,1,-66.5,-99.92624612795457,0.08244999048411875
2015-01-01,1,-66,-93.57633437499736,0.8223999632358555
2015-01-01,1,-65.5,-126.59108852010719,0.33784996803999023
2015-01-01,1,-65,-137.489553136785,0.4769999556541453
2015-01-01,1,-64.5,-148.3669313300915,1.0776999853134157
2015-01-01,1,-64,-151.12455685861914,1.2060500194549562
2015-01-01,1,-63.5,-148.36396419871969,0.865250003695488
2015-01-01,1,-63,-143.29127230235594,1.011049953293801
2015-01-01,1,-62.5,-136.17876088110063,1.4768499380588551
2015-01-01,1,-62,-133.23133525617448,4.435249570369734
2015-01-01,1,-61.5,-140.59522523628698,7.387250224590304
2015-01-01,1.5,-84,3.0393995578144173,5.76224954599143
2015-01-01,1.5,-83.5,7.998990691165487,4.774249815165998
2015-01-01,1.5,-83,10.063747743142876,4.4276494871139676
2015-01-01,1.5,-82.5,13.351637036197022,5.274049517822277
2015-01-01,1.5,-82,19.254092923773324,7.0700498425483715
2015-01-01,1.5,-81.5,26.056334454796875,8.118649551963813
2015-01-01,1.5,-81,34.398845413123354,8.143649680709842
2015-01-01,1.5,-80.5,33.90452509722537,9.8832493786812
2015-01-01,1.5,-80,38.61068243697854,14.930499398231518
2015-01-01,1.5,-79.5,51.59673764912293,13.686249608993535
2015-01-01,1.5,-79,51.37285710445315,3.751849575662625
2015-01-01,1.5,-78.5,59.03624346792648,0.287299978923798
2015-01-01,1.5,-78,4.969740848247314,0.4263999603748331
2015-01-01,1.5,-77.5,-22.514386170819947,2.182449860620501
2015-01-01,1.5,-77,-43.88760141341134,4.245199761199956
2015-01-01,1.5,-76.5,162.78392601043345,0.2762499845027926
2015-01-01,1.5,-76,144.9834926985685,1.8374499214172388
2015-01-01,1.5,-75.5,136.3322217737066,1.1562499761581435
2015-01-01,1.5,-75,158.92250520547915,0.5292499811649325
2015-01-01,1.5,-74.5,-169.69515435085665,0.6250000238418583
2015-01-01,1.5,-74,-162.1702646206461,1.6132998679399524
2015-01-01,1.5,-73.5,-152.48362865783196,2.9384496977806194
2015-01-01,1.5,-73,-158.39447374128846,2.3601999233245863
2015-01-01,1.5,-72.5,177.809426035407,1.6768998604029446
2015-01-01,1.5,-72,172.66888430925653,1.486249861121181
2015-01-01,1.5,-71.5,170.53767811024974,1.5558500141739846
2015-01-01,1.5,-71,167.4346512186641,1.4462499463558203
2015-01-01,1.5,-70.5,164.9816393214701,1.4415999754905702
2015-01-01,1.5,-70,160.22764873102702,1.3216999627828603
2015-01-01,1.5,-69.5,151.4441857427174,1.4004498286724143
2015-01-01,1.5,-69,142.76516636478382,1.2324999886751176
2015-01-01,1.5,-68.5,133.61964721470963,0.6892999715328223
2015-01-01,1.5,-68,109.37414002556962,0.46524996733665525
2015-01-01,1.5,-67.5,150.57254283033015,0.10024999415874492
2015-01-01,1.5,-67,-127.7468045540538,0.30739999780654914
2015-01-01,1.5,-66.5,-108.43494917866104,0.28799997639656116
2015-01-01,1.5,-66,-71.7146480329943,0.7334499707698825
2015-01-01,1.5,-65.5,-63.145578920807374,0.39204996032714945
2015-01-01,1.5,-65,-90.65854315923623,0.3785000041462481
2015-01-01,1.5,-64.5,-110.7387089785975,0.6064999649524694
2015-01-01,1.5,-64,-134.0906204110262,0.8932499860525134
2015-01-01,1.5,-63.5,-135.0,1.7160998500824007
2015-01-01,1.5,-63,-134.85922454418542,4.141249864101411
2015-01-01,1.5,-62.5,-145.35905340509277,3.575200075912477
2015-01-01,1.5,-62,-141.89242426057908,3.3607997695922904
2015-01-01,1.5,-61.5,-147.11059860245769,6.381799879741671
2015-01-01,2,-84,0.9142167423365217,7.07059996406138
2015-01-01,2,-83.5,5.018765419951654,6.278499899744988
2015-01-01,2,-83,10.304846997554893,6.006249482631695
2015-01-01,2,-82.5,17.382388630365867,6.534449259567282
2015-01-01,2,-82,24.574631527219605,7.9662494945526205
2015-01-01,2,-81.5,27.489097157505732,8.651249248981493
2015-01-01,2,-81,32.262924044039664,8.035849261665362
2015-01-01,2,-80.5,37.610395411087445,8.729299689006808
2015-01-01,2,-80,41.496469650805686,11.808999606132517
2015-01-01,2,-79.5,50.81638034057459,12.271249282360088
2015-01-01,2,-79,44.5303706171612,5.953999701499953
2015-01-01,2,-78.5,25.734734485998683,1.1904999513626109
2015-01-01,2,-78,59.38139427507321,0.6483999505996714
2015-01-01,2,-77.5,55.00797808243393,0.029799997699260783
2015-01-01,2,-77,-64.65382436711165,2.2099999332427984
2015-01-01,2,-76.5,-79.54516452439412,1.4592499126195921
2015-01-01,2,-76,124.06090902603762,1.468999918460847
2015-01-01,2,-75.5,137.05355142970922,1.5770498399257704
2015-01-01,2,-75,137.04540657469406,1.9624999284744291
2015-01-01,2,-74.5,147.18863395369542,0.4088499828219416
2015-01-01,2,-74,-159.21175313379203,0.6672499161362677
2015-01-01,2,-73.5,-156.8936736039912,2.992049979400635
2015-01-01,2,-73,-167.2287576660823,2.661299995136261
2015-01-01,2,-72.5,177.7867718017192,2.1456498616695425
2015-01-01,2,-72,176.28100616287102,2.0084499993801117
2015-01-01,2,-71.5,171.32682646345762,1.6028999610900883
2015-01-01,2,-71,168.04341576816066,1.5097998728275326
2015-01-01,2,-70.5,167.4325569362842,1.2936998931050323
2015-01-01,2,-70,163.9154243356932,1.4388999916672707
2015-01-01,2,-69.5,155.78824719888854,1.3344999854564676
2015-01-01,2,-69,148.9729332967953,1.2044498603820841
2015-01-01,2,-68.5,152.41796968651065,1.142799876642231
2015-01-01,2,-68,136.041625697904,0.6808499799013141
2015-01-01,2,-67.5,135.70732082576237,0.16404998899698287
2015-01-01,2,-67,-110.85445820864244,0.4039999756813053
2015-01-01,2,-66.5,-109.62225635630413,0.7452999711155894
2015-01-01,2,-66,-97.98932668908567,0.6625999831199647
2015-01-01,2,-65.5,-81.68972300133092,0.4044999866485597
2015-01-01,2,-65,-69.02650633054928,0.20644997607469628
2015-01-01,2,-64.5,-75.5559634300053,0.23224997827410754
2015-01-01,2,-64,-127.49691296041264,1.0688499485492713
2015-01-01,2,-63.5,-136.36033069303224,3.5930497033119266
2015-01-01,2,-63,-132.22572215973972,5.164999375343342
2015-01-01,2,-62.5,-133.95361594320806,4.797699734973918
2015-01-01,2,-62,-133.78686001869386,4.5176494894981545
2015-01-01,2,-61.5,-141.36826412221853,5.0801000427246095
2015-01-01,2.5,-84,-1.4040271616953328,8.32819968812466
2015-01-01,2.5,-83.5,1.7899106082460694,7.379999670088295
2015-01-01,2.5,-83,7.890190165649956,6.901249363422409
2015-01-01,2.5,-82.5,17.03288345072142,6.547600071334841
2015-01-01,2.5,-82,26.49178302378322,6.115249522686014
